userId,feature,sleep_score
27,1599429600 0 4452 1062 2 3720 14640 0 28 21,23
27,1599433200 0 4452 1062 2 3720 14640 0 28 21,23
27,1599436800 0 2730 2232 0 1140 19380 0 28 21,20
27,1599436800 0 4956 1116 0 4200 15780 0 28 21,25
27,1599444000 1 2730 2232 0 1140 19380 0 28 21,20
27,1599444000 1 4956 1116 0 4200 15780 0 28 21,25
27,1599447600 1 2730 2232 0 1140 19380 0 28 21,20
27,1599447600 1 4956 1116 0 4200 15780 0 28 21,25
27,1599451200 1 2730 2232 0 1140 19380 0 28 21,20
27,1599451200 1 4956 1116 0 4200 15780 0 28 21,25
27,1599454800 1 4956 1116 0 4200 15780 0 28 21,25
27,1599462000 1 2730 2232 0 1140 19380 0 28 21,20
27,1599462000 1 4956 1116 0 4200 15780 0 28 21,25
27,1599465600 1 2730 2232 0 1140 19380 0 28 21,20
27,1599469200 1 2730 2232 0 1140 19380 0 28 21,20
27,1599469200 1 4956 1116 0 4200 15780 0 28 21,25
27,1599472800 2 2730 2232 0 1140 19380 0 28 21,20
27,1599472800 2 4956 1116 0 4200 15780 0 28 21,25
27,1599476400 1 2730 2232 0 1140 19380 0 28 21,20
27,1599476400 1 4956 1116 0 4200 15780 0 28 21,25
27,1599487200 1 4956 1116 0 4200 15780 0 28 21,25
27,1599530400 1 9660 1134 4 8220 29520 0 28 21,75
27,1599537600 1 9660 1134 4 8220 29520 0 28 21,75
27,1599541200 1 9660 1134 4 8220 29520 0 28 21,75
27,1599548400 1 9660 1134 4 8220 29520 0 28 21,75
27,1599552000 2 9660 1134 4 8220 29520 0 28 21,75
27,1599555600 1 9660 1134 4 8220 29520 0 28 21,75
27,1599559200 1 9660 1134 4 8220 29520 0 28 21,75
27,1599562800 1 9660 1134 4 8220 29520 0 28 21,75
27,1599566400 1 9660 1134 4 8220 29520 0 28 21,75
27,1599588000 1 9660 1134 4 8220 29520 0 28 21,75
27,1599595200 1 9660 1134 4 8220 29520 0 28 21,75
27,1599606000 1 9660 1134 4 8220 29520 0 28 21,75
27,1599609600 0 4032 1494 0 1620 14580 0 28 21,20
27,1599613200 0 4032 1494 0 1620 14580 0 28 21,20
27,1599613200 0 2604 270 0 0 7800 0 28 21,20
27,1599616800 1 2604 270 0 0 7800 0 28 21,20
27,1599616800 1 2268 666 1 0 10080 0 28 21,20
27,1599620400 2 4032 1494 0 1620 14580 0 28 21,20
27,1599620400 2 2268 666 1 0 10080 0 28 21,20
27,1599624000 2 4032 1494 0 1620 14580 0 28 21,20
27,1599624000 2 2268 666 1 0 10080 0 28 21,20
27,1599627600 1 4032 1494 0 1620 14580 0 28 21,20
27,1599627600 1 2604 270 0 0 7800 0 28 21,20
27,1599627600 1 2268 666 1 0 10080 0 28 21,20
27,1599631200 2 2604 270 0 0 7800 0 28 21,20
27,1599631200 2 2268 666 1 0 10080 0 28 21,20
27,1599634800 1 2604 270 0 0 7800 0 28 21,20
27,1599634800 1 2268 666 1 0 10080 0 28 21,20
27,1599638400 1 4032 1494 0 1620 14580 0 28 21,20
27,1599638400 1 2268 666 1 0 10080 0 28 21,20
27,1599642000 1 2604 270 0 0 7800 0 28 21,20
27,1599645600 1 4032 1494 0 1620 14580 0 28 21,20
27,1599645600 1 2604 270 0 0 7800 0 28 21,20
27,1599652800 0 2268 666 1 0 10080 0 28 21,20
27,1599656400 0 4032 1494 0 1620 14580 0 28 21,20
27,1599656400 0 2604 270 0 0 7800 0 28 21,20
27,1599656400 0 2268 666 1 0 10080 0 28 21,20
27,1599660000 2 4032 1494 0 1620 14580 0 28 21,20
27,1599660000 2 2604 270 0 0 7800 0 28 21,20
27,1599660000 2 2268 666 1 0 10080 0 28 21,20
27,1599703200 1 5250 1134 0 1080 17280 0 28 21,20
27,1599706800 1 5250 1134 0 1080 17280 0 28 21,20
27,1599710400 1 5250 1134 0 1080 17280 0 28 21,20
27,1599717600 1 5250 1134 0 1080 17280 0 28 21,20
27,1599721200 1 5250 1134 0 1080 17280 0 28 21,20
27,1599728400 1 5250 1134 0 1080 17280 0 28 21,20
27,1599732000 2 5250 1134 0 1080 17280 0 28 21,20
27,1599735600 1 5250 1134 0 1080 17280 0 28 21,20
27,1599760800 1 5250 1134 0 1080 17280 0 28 21,20
27,1599764400 1 5250 1134 0 1080 17280 0 28 21,20
27,1599768000 1 5250 1134 0 1080 17280 0 28 21,20
27,1599771600 0 5250 1134 0 1080 17280 0 28 21,20
27,1599775200 0 5250 1134 0 1080 17280 0 28 21,20
27,1599782400 0 7560 1494 0 3000 20640 0 28 21,35
27,1599789600 1 4914 450 2 5280 16260 0 28 21,20
27,1599796800 1 7560 1494 0 3000 20640 0 28 21,35
27,1599800400 1 7560 1494 0 3000 20640 0 28 21,35
27,1599800400 1 4914 450 2 5280 16260 0 28 21,20
27,1599807600 1 7560 1494 0 3000 20640 0 28 21,35
27,1599807600 1 4914 450 2 5280 16260 0 28 21,20
27,1599811200 1 7560 1494 0 3000 20640 0 28 21,35
27,1599811200 1 4914 450 2 5280 16260 0 28 21,20
27,1599814800 1 7560 1494 0 3000 20640 0 28 21,35
27,1599818400 1 7560 1494 0 3000 20640 0 28 21,35
27,1599836400 1 4914 450 2 5280 16260 0 28 21,20
27,1599840000 1 7560 1494 0 3000 20640 0 28 21,35
27,1599840000 1 4914 450 2 5280 16260 0 28 21,20
27,1599843600 1 7560 1494 0 3000 20640 0 28 21,35
27,1599847200 1 7560 1494 0 3000 20640 0 28 21,35
27,1599847200 1 4914 450 2 5280 16260 0 28 21,20
27,1599850800 1 4914 450 2 5280 16260 0 28 21,20
27,1599854400 1 7560 1494 0 3000 20640 0 28 21,35
27,1599858000 0 7560 1494 0 3000 20640 0 28 21,35
27,1599858000 0 4914 450 2 5280 16260 0 28 21,20
27,1599861600 0 7560 1494 0 3000 20640 0 28 21,35
27,1599861600 0 4914 450 2 5280 16260 0 28 21,20
27,1599865200 0 7560 1494 0 3000 20640 0 28 21,35
27,1599865200 0 4914 450 2 5280 16260 0 28 21,20
27,1599868800 0 3738 648 1 2340 11100 0 28 21,20
27,1599868800 0 3318 1116 1 4260 19500 0 28 21,20
27,1599872400 1 3738 648 1 2340 11100 0 28 21,20
27,1599872400 1 3318 1116 1 4260 19500 0 28 21,20
27,1599879600 1 3738 648 1 2340 11100 0 28 21,20
27,1599886800 1 3738 648 1 2340 11100 0 28 21,20
27,1599886800 1 3318 1116 1 4260 19500 0 28 21,20
27,1599890400 1 3738 648 1 2340 11100 0 28 21,20
27,1599894000 1 3318 1116 1 4260 19500 0 28 21,20
27,1599897600 1 3738 648 1 2340 11100 0 28 21,20
27,1599897600 1 3318 1116 1 4260 19500 0 28 21,20
27,1599904800 1 3318 1116 1 4260 19500 0 28 21,20
27,1599908400 0 3738 648 1 2340 11100 0 28 21,20
27,1599919200 1 3318 1116 1 4260 19500 0 28 21,20
27,1600052400 1 1890 1530 1 1140 10140 0 28 21,20
27,1600052400 1 7602 1206 1 5640 21240 0 28 21,55
27,1600056000 1 1890 1530 1 1140 10140 0 28 21,20
27,1600059600 2 1890 1530 1 1140 10140 0 28 21,20
27,1600063200 2 1890 1530 1 1140 10140 0 28 21,20
27,1600063200 2 7602 1206 1 5640 21240 0 28 21,55
27,1600066800 2 1890 1530 1 1140 10140 0 28 21,20
27,1600066800 2 7602 1206 1 5640 21240 0 28 21,55
27,1600070400 2 1890 1530 1 1140 10140 0 28 21,20
27,1600070400 2 7602 1206 1 5640 21240 0 28 21,55
27,1600074000 2 1890 1530 1 1140 10140 0 28 21,20
27,1600074000 2 7602 1206 1 5640 21240 0 28 21,55
27,1600081200 1 1890 1530 1 1140 10140 0 28 21,20
27,1600084800 1 1890 1530 1 1140 10140 0 28 21,20
27,1600084800 1 7602 1206 1 5640 21240 0 28 21,55
27,1600092000 1 1890 1530 1 1140 10140 0 28 21,20
27,1600092000 1 7602 1206 1 5640 21240 0 28 21,55
27,1600138800 1 13230 1962 0 6600 35880 0 28 21,78
27,1600142400 2 13230 1962 0 6600 35880 0 28 21,78
27,1600146000 2 13230 1962 0 6600 35880 0 28 21,78
27,1600149600 2 13230 1962 0 6600 35880 0 28 21,78
27,1600160400 1 13230 1962 0 6600 35880 0 28 21,78
27,1600164000 2 13230 1962 0 6600 35880 0 28 21,78
27,1600167600 1 13230 1962 0 6600 35880 0 28 21,78
27,1600171200 1 13230 1962 0 6600 35880 0 28 21,78
27,1600174800 1 13230 1962 0 6600 35880 0 28 21,78
27,1600178400 1 13230 1962 0 6600 35880 0 28 21,78
27,1600232400 2 4158 1224 2 1200 22620 0 28 21,20
27,1600236000 2 4158 1224 2 1200 22620 0 28 21,20
27,1600239600 2 4158 1224 2 1200 22620 0 28 21,20
27,1600246800 2 4158 1224 2 1200 22620 0 28 21,20
27,1600264800 3 4158 1224 2 1200 22620 0 28 21,20
27,1600308000 1 13818 1242 2 4620 31440 0 28 21,74
27,1600311600 1 13818 1242 2 4620 31440 0 28 21,74
27,1600315200 2 13818 1242 2 4620 31440 0 28 21,74
27,1600318800 3 13818 1242 2 4620 31440 0 28 21,74
27,1600322400 1 13818 1242 2 4620 31440 0 28 21,74
27,1600326000 1 13818 1242 2 4620 31440 0 28 21,74
27,1600329600 1 13818 1242 2 4620 31440 0 28 21,74
27,1600336800 1 13818 1242 2 4620 31440 0 28 21,74
27,1600340400 1 13818 1242 2 4620 31440 0 28 21,74
27,1600344000 1 13818 1242 2 4620 31440 0 28 21,74
27,1600398000 1 8190 1332 4 7620 30000 0 28 21,67
27,1600401600 1 8190 1332 4 7620 30000 0 28 21,67
27,1600408800 3 8190 1332 4 7620 30000 0 28 21,67
27,1600412400 1 8190 1332 4 7620 30000 0 28 21,67
27,1600416000 1 8190 1332 4 7620 30000 0 28 21,67
27,1600419600 1 8190 1332 4 7620 30000 0 28 21,67
27,1600423200 1 8190 1332 4 7620 30000 0 28 21,67
27,1600426800 1 8190 1332 4 7620 30000 0 28 21,67
27,1600430400 1 8190 1332 4 7620 30000 0 28 21,67
27,1600434000 1 8190 1332 4 7620 30000 0 28 21,67
27,1600437600 1 8190 1332 4 7620 30000 0 28 21,67
27,1600650000 1 9450 1170 3 7140 28020 0 28 21,76
27,1600664400 2 9450 1170 3 7140 28020 0 28 21,76
27,1600668000 2 9450 1170 3 7140 28020 0 28 21,76
27,1600671600 2 9450 1170 3 7140 28020 0 28 21,76
27,1600675200 2 9450 1170 3 7140 28020 0 28 21,76
27,1600678800 2 9450 1170 3 7140 28020 0 28 21,76
27,1600682400 1 9450 1170 3 7140 28020 0 28 21,76
27,1600686000 2 9450 1170 3 7140 28020 0 28 21,76
27,1600689600 1 9450 1170 3 7140 28020 0 28 21,76
27,1600693200 1 9450 1170 3 7140 28020 0 28 21,76
27,1600740000 1 6972 2304 2 5760 24960 0 28 21,82
27,1600754400 2 6972 2304 2 5760 24960 0 28 21,82
27,1600758000 2 6972 2304 2 5760 24960 0 28 21,82
27,1600761600 2 6972 2304 2 5760 24960 0 28 21,82
27,1600768800 1 6972 2304 2 5760 24960 0 28 21,82
27,1600772400 1 6972 2304 2 5760 24960 0 28 21,82
27,1600776000 1 6972 2304 2 5760 24960 0 28 21,82
27,1600779600 1 6972 2304 2 5760 24960 0 28 21,82
27,1600826400 2 5502 882 0 660 12660 0 28 21,20
27,1600837200 1 5502 882 0 660 12660 0 28 21,20
27,1600840800 1 5502 882 0 660 12660 0 28 21,20
27,1600844400 1 5502 882 0 660 12660 0 28 21,20
27,1600848000 2 5502 882 0 660 12660 0 28 21,20
27,1600855200 2 5502 882 0 660 12660 0 28 21,20
27,1600858800 1 5502 882 0 660 12660 0 28 21,20
27,1600862400 1 5502 882 0 660 12660 0 28 21,20
27,1600866000 0 5502 882 0 660 12660 0 28 21,20
27,1600923600 1 2352 2466 0 5400 20880 0 28 21,30
27,1600927200 1 2352 2466 0 5400 20880 0 28 21,30
27,1600930800 3 2352 2466 0 5400 20880 0 28 21,30
27,1600938000 3 2352 2466 0 5400 20880 0 28 21,30
27,1600941600 1 2352 2466 0 5400 20880 0 28 21,30
27,1600948800 1 2352 2466 0 5400 20880 0 28 21,30
27,1600952400 1 2352 2466 0 5400 20880 0 28 21,30
27,1600956000 1 2352 2466 0 5400 20880 0 28 21,30
27,1600999200 3 9744 1224 0 3900 23040 0 28 21,57
27,1601002800 3 9744 1224 0 3900 23040 0 28 21,57
27,1601006400 3 9744 1224 0 3900 23040 0 28 21,57
27,1601010000 1 9744 1224 0 3900 23040 0 28 21,57
27,1601013600 1 9744 1224 0 3900 23040 0 28 21,57
27,1601017200 2 9744 1224 0 3900 23040 0 28 21,57
27,1601024400 2 9744 1224 0 3900 23040 0 28 21,57
27,1601028000 2 9744 1224 0 3900 23040 0 28 21,57
27,1601035200 1 9744 1224 0 3900 23040 0 28 21,57
27,1601038800 1 9744 1224 0 3900 23040 0 28 21,57
27,1601042400 1 9744 1224 0 3900 23040 0 28 21,57
27,1601085600 1 5670 1206 0 2040 17160 0 28 21,20
27,1601089200 1 5670 1206 0 2040 17160 0 28 21,20
27,1601092800 1 5670 1206 0 2040 17160 0 28 21,20
27,1601096400 1 5670 1206 0 2040 17160 0 28 21,20
27,1601164800 1 4284 1314 0 1860 13140 0 28 21,20
27,1601168400 1 4284 1314 0 1860 13140 0 28 21,20
27,1601179200 1 4284 1314 0 1860 13140 0 28 21,20
27,1601186400 2 4284 1314 0 1860 13140 0 28 21,20
27,1601190000 1 4284 1314 0 1860 13140 0 28 21,20
27,1601193600 2 4284 1314 0 1860 13140 0 28 21,20
27,1601197200 1 4284 1314 0 1860 13140 0 28 21,20
27,1601200800 3 4284 1314 0 1860 13140 0 28 21,20
27,1601204400 1 4284 1314 0 1860 13140 0 28 21,20
27,1601208000 1 4284 1314 0 1860 13140 0 28 21,20
27,1601215200 1 4284 1314 0 1860 13140 0 28 21,20
27,1601262000 2 3906 1872 0 3720 16560 0 28 21,28
27,1601265600 1 3906 1872 0 3720 16560 0 28 21,28
27,1601269200 1 3906 1872 0 3720 16560 0 28 21,28
27,1601272800 1 3906 1872 0 3720 16560 0 28 21,28
27,1601283600 1 3906 1872 0 3720 16560 0 28 21,28
27,1601287200 1 3906 1872 0 3720 16560 0 28 21,28
27,1601294400 1 3906 1872 0 3720 16560 0 28 21,28
27,1601298000 1 3906 1872 0 3720 16560 0 28 21,28
27,1601301600 1 3906 1872 0 3720 16560 0 28 21,28
27,1601312400 3 3906 1872 0 3720 16560 0 28 21,28
27,1601316000 3 3906 1872 0 3720 16560 0 28 21,28
27,1601319600 3 3906 1872 0 3720 16560 0 28 21,28
27,1601323200 3 3906 1872 0 3720 16560 0 28 21,28
27,1601326800 3 3906 1872 0 3720 16560 0 28 21,28
27,1601334000 3 3906 1872 0 3720 16560 0 28 21,28
27,1601341200 3 6174 1620 2 5160 25740 0 28 21,36
27,1601344800 3 6174 1620 2 5160 25740 0 28 21,36
27,1601348400 3 6174 1620 2 5160 25740 0 28 21,36
27,1601352000 2 6174 1620 2 5160 25740 0 28 21,36
27,1601355600 2 6174 1620 2 5160 25740 0 28 21,36
27,1601359200 2 6174 1620 2 5160 25740 0 28 21,36
27,1601362800 2 6174 1620 2 5160 25740 0 28 21,36
27,1601366400 1 6174 1620 2 5160 25740 0 28 21,36
27,1601373600 1 6174 1620 2 5160 25740 0 28 21,36
27,1601380800 1 6174 1620 2 5160 25740 0 28 21,36
27,1601388000 1 6174 1620 2 5160 25740 0 28 21,36
27,1601431200 1 9828 1314 1 3360 23400 0 28 21,54
27,1601438400 3 9828 1314 1 3360 23400 0 28 21,54
27,1601442000 1 9828 1314 1 3360 23400 0 28 21,54
27,1601445600 1 9828 1314 1 3360 23400 0 28 21,54
27,1601449200 1 9828 1314 1 3360 23400 0 28 21,54
27,1601460000 1 9828 1314 1 3360 23400 0 28 21,54
27,1601463600 1 9828 1314 1 3360 23400 0 28 21,54
27,1601467200 1 9828 1314 1 3360 23400 0 28 21,54
27,1601470800 1 9828 1314 1 3360 23400 0 28 21,54
27,1601474400 3 9828 1314 1 3360 23400 0 28 21,54
27,1601514000 3 5628 1296 1 3780 19320 0 28 21,26
27,1601517600 1 5628 1296 1 3780 19320 0 28 21,26
27,1601524800 1 5628 1296 1 3780 19320 0 28 21,26
27,1601528400 1 5628 1296 1 3780 19320 0 28 21,26
27,1601539200 3 5628 1296 1 3780 19320 0 28 21,26
27,1601546400 3 5628 1296 1 3780 19320 0 28 21,26
27,1601550000 1 5628 1296 1 3780 19320 0 28 21,26
27,1601557200 1 5628 1296 1 3780 19320 0 28 21,26
27,1601600400 1 5460 1008 1 2580 15840 0 28 21,20
27,1601607600 1 5460 1008 1 2580 15840 0 28 21,20
27,1601611200 1 5460 1008 1 2580 15840 0 28 21,20
27,1601614800 1 5460 1008 1 2580 15840 0 28 21,20
27,1601618400 1 5460 1008 1 2580 15840 0 28 21,20
27,1601622000 1 5460 1008 1 2580 15840 0 28 21,20
27,1601625600 1 5460 1008 1 2580 15840 0 28 21,20
27,1601629200 3 5460 1008 1 2580 15840 0 28 21,20
27,1601632800 1 5460 1008 1 2580 15840 0 28 21,20
27,1601636400 1 5460 1008 1 2580 15840 0 28 21,20
27,1601640000 1 5460 1008 1 2580 15840 0 28 21,20
27,1601643600 1 5460 1008 1 2580 15840 0 28 21,20
27,1601647200 1 5460 1008 1 2580 15840 0 28 21,20
28,1598832000 2 8694 486 1 1560 17700 1 31 28,20
28,1598835600 2 8694 486 1 1560 17700 1 31 28,20
28,1598839200 1 8694 486 1 1560 17700 1 31 28,20
28,1598842800 1 8694 486 1 1560 17700 1 31 28,20
28,1598846400 2 8694 486 1 1560 17700 1 31 28,20
28,1598850000 2 8694 486 1 1560 17700 1 31 28,20
28,1598853600 2 8694 486 1 1560 17700 1 31 28,20
28,1598860800 3 8694 486 1 1560 17700 1 31 28,20
28,1598868000 1 8694 486 1 1560 17700 1 31 28,20
28,1598871600 1 8694 486 1 1560 17700 1 31 28,20
28,1598875200 1 8694 486 1 1560 17700 1 31 28,20
28,1598886000 0 8694 486 1 1560 17700 1 31 28,20
28,1598889600 0 8694 486 1 1560 17700 1 31 28,20
28,1598900400 0 8694 486 1 1560 17700 1 31 28,20
28,1598904000 0 8694 486 1 1560 17700 1 31 28,20
28,1598911200 2 8694 486 1 1560 17700 1 31 28,20
28,1598922000 2 11088 558 3 0 24120 1 31 28,24
28,1598929200 1 11088 558 3 0 24120 1 31 28,24
28,1598936400 2 11088 558 3 0 24120 1 31 28,24
28,1598940000 2 11088 558 3 0 24120 1 31 28,24
28,1598947200 3 11088 558 3 0 24120 1 31 28,24
28,1598950800 1 11088 558 3 0 24120 1 31 28,24
28,1598954400 1 11088 558 3 0 24120 1 31 28,24
28,1598961600 2 11088 558 3 0 24120 1 31 28,24
28,1598976000 0 11088 558 3 0 24120 1 31 28,24
28,1598979600 0 11088 558 3 0 24120 1 31 28,24
28,1598983200 0 11088 558 3 0 24120 1 31 28,24
28,1598986800 0 11088 558 3 0 24120 1 31 28,24
28,1598990400 0 11088 558 3 0 24120 1 31 28,24
28,1598994000 3 11088 558 3 0 24120 1 31 28,24
28,1599008400 2 4158 234 10 0 19200 1 31 28,20
28,1599012000 1 4158 234 10 0 19200 1 31 28,20
28,1599015600 1 4158 234 10 0 19200 1 31 28,20
28,1599019200 2 4158 234 10 0 19200 1 31 28,20
28,1599022800 2 4158 234 10 0 19200 1 31 28,20
28,1599026400 2 4158 234 10 0 19200 1 31 28,20
28,1599033600 3 4158 234 10 0 19200 1 31 28,20
28,1599037200 1 4158 234 10 0 19200 1 31 28,20
28,1599080400 3 4158 234 10 0 19200 1 31 28,20
28,1599087600 2 4158 234 10 0 19200 1 31 28,20
28,1599094800 2 9492 828 7 420 26400 1 31 28,22
28,1599102000 1 9492 828 7 420 26400 1 31 28,22
28,1599109200 2 9492 828 7 420 26400 1 31 28,22
28,1599112800 2 9492 828 7 420 26400 1 31 28,22
28,1599120000 3 9492 828 7 420 26400 1 31 28,22
28,1599127200 1 9492 828 7 420 26400 1 31 28,22
28,1599130800 1 9492 828 7 420 26400 1 31 28,22
28,1599166800 3 9492 828 7 420 26400 1 31 28,22
28,1599170400 1 9492 828 7 420 26400 1 31 28,22
28,1599174000 2 9492 828 7 420 26400 1 31 28,22
28,1599177600 2 10374 918 11 960 27120 1 31 28,36
28,1599181200 2 10374 918 11 960 27120 1 31 28,36
28,1599188400 1 10374 918 11 960 27120 1 31 28,36
28,1599192000 1 10374 918 11 960 27120 1 31 28,36
28,1599256800 1 10374 918 11 960 27120 1 31 28,36
28,1599260400 1 10374 918 11 960 27120 1 31 28,36
28,1599264000 1 6174 828 7 0 25740 1 31 28,20
28,1599267600 1 6174 828 7 0 25740 1 31 28,20
28,1599271200 0 6174 828 7 0 25740 1 31 28,20
28,1599274800 1 6174 828 7 0 25740 1 31 28,20
28,1599285600 3 6174 828 7 0 25740 1 31 28,20
28,1599289200 0 6174 828 7 0 25740 1 31 28,20
28,1599292800 1 6174 828 7 0 25740 1 31 28,20
28,1599296400 1 6174 828 7 0 25740 1 31 28,20
28,1599300000 1 6174 828 7 0 25740 1 31 28,20
28,1599303600 1 6174 828 7 0 25740 1 31 28,20
28,1599307200 1 6174 828 7 0 25740 1 31 28,20
28,1599350400 4 11844 1422 9 2280 32460 1 31 28,64
28,1599354000 2 11844 1422 9 2280 32460 1 31 28,64
28,1599375600 1 11844 1422 9 2280 32460 1 31 28,64
28,1599379200 1 11844 1422 9 2280 32460 1 31 28,64
28,1599382800 1 11844 1422 9 2280 32460 1 31 28,64
28,1599390000 1 11844 1422 9 2280 32460 1 31 28,64
28,1599393600 1 11844 1422 9 2280 32460 1 31 28,64
28,1599422400 2 11844 1422 9 2280 32460 1 31 28,64
28,1599426000 3 11844 1422 9 2280 32460 1 31 28,64
28,1599429600 1 11844 1422 9 2280 32460 1 31 28,64
28,1599433200 2 11844 1422 9 2280 32460 1 31 28,64
28,1599436800 2 8820 882 5 1860 21120 1 31 28,32
28,1599440400 2 8820 882 5 1860 21120 1 31 28,32
28,1599444000 2 8820 882 5 1860 21120 1 31 28,32
28,1599454800 2 8820 882 5 1860 21120 1 31 28,32
28,1599458400 2 8820 882 5 1860 21120 1 31 28,32
28,1599462000 1 8820 882 5 1860 21120 1 31 28,32
28,1599469200 1 8820 882 5 1860 21120 1 31 28,32
28,1599476400 1 8820 882 5 1860 21120 1 31 28,32
28,1599508800 2 8820 882 5 1860 21120 1 31 28,32
28,1599512400 3 8820 882 5 1860 21120 1 31 28,32
28,1599516000 1 8820 882 5 1860 21120 1 31 28,32
28,1599519600 2 8820 882 5 1860 21120 1 31 28,32
28,1599523200 2 7686 1818 5 0 23400 1 31 28,27
28,1599526800 2 7686 1818 5 0 23400 1 31 28,27
28,1599530400 2 7686 1818 5 0 23400 1 31 28,27
28,1599537600 2 7686 1818 5 0 23400 1 31 28,27
28,1599541200 2 7686 1818 5 0 23400 1 31 28,27
28,1599544800 2 7686 1818 5 0 23400 1 31 28,27
28,1599548400 1 7686 1818 5 0 23400 1 31 28,27
28,1599552000 3 7686 1818 5 0 23400 1 31 28,27
28,1599562800 1 7686 1818 5 0 23400 1 31 28,27
28,1599566400 1 7686 1818 5 0 23400 1 31 28,27
28,1599595200 2 7686 1818 5 0 23400 1 31 28,27
28,1599598800 3 7686 1818 5 0 23400 1 31 28,27
28,1599602400 1 7686 1818 5 0 23400 1 31 28,27
28,1599606000 2 7686 1818 5 0 23400 1 31 28,27
28,1599620400 2 4284 2214 4 0 20640 1 31 28,20
28,1599624000 2 4284 2214 4 0 20640 1 31 28,20
28,1599627600 2 4284 2214 4 0 20640 1 31 28,20
28,1599631200 2 4284 2214 4 0 20640 1 31 28,20
28,1599634800 1 4284 2214 4 0 20640 1 31 28,20
28,1599638400 3 4284 2214 4 0 20640 1 31 28,20
28,1599642000 1 4284 2214 4 0 20640 1 31 28,20
28,1599645600 1 4284 2214 4 0 20640 1 31 28,20
28,1599685200 1 4284 2214 4 0 20640 1 31 28,20
28,1599688800 1 4284 2214 4 0 20640 1 31 28,20
28,1599692400 1 4284 2214 4 0 20640 1 31 28,20
28,1599696000 1 8946 900 8 0 29040 1 31 28,20
28,1599699600 1 8946 900 8 0 29040 1 31 28,20
28,1599703200 3 8946 900 8 0 29040 1 31 28,20
28,1599706800 3 8946 900 8 0 29040 1 31 28,20
28,1599710400 3 8946 900 8 0 29040 1 31 28,20
28,1599721200 3 8946 900 8 0 29040 1 31 28,20
28,1599724800 3 8946 900 8 0 29040 1 31 28,20
28,1599732000 1 8946 900 8 0 29040 1 31 28,20
28,1599742800 1 8946 900 8 0 29040 1 31 28,20
28,1599764400 1 8946 900 8 0 29040 1 31 28,20
28,1599768000 0 8946 900 8 0 29040 1 31 28,20
28,1599775200 0 8946 900 8 0 29040 1 31 28,20
28,1599778800 1 8946 900 8 0 29040 1 31 28,20
28,1599782400 3 966 252 0 0 8640 1 31 28,20
28,1599789600 2 966 252 0 0 8640 1 31 28,20
28,1599796800 2 966 252 0 0 8640 1 31 28,20
28,1599800400 2 966 252 0 0 8640 1 31 28,20
28,1599804000 1 966 252 0 0 8640 1 31 28,20
28,1599807600 1 966 252 0 0 8640 1 31 28,20
28,1599811200 3 966 252 0 0 8640 1 31 28,20
28,1599814800 1 966 252 0 0 8640 1 31 28,20
28,1599822000 1 966 252 0 0 8640 1 31 28,20
28,1599868800 2 13398 738 6 240 33000 1 31 28,53
28,1599872400 3 13398 738 6 240 33000 1 31 28,53
28,1599876000 3 13398 738 6 240 33000 1 31 28,53
28,1599879600 1 13398 738 6 240 33000 1 31 28,53
28,1599886800 3 13398 738 6 240 33000 1 31 28,53
28,1599890400 1 13398 738 6 240 33000 1 31 28,53
28,1599894000 3 13398 738 6 240 33000 1 31 28,53
28,1599901200 1 13398 738 6 240 33000 1 31 28,53
28,1599904800 1 13398 738 6 240 33000 1 31 28,53
28,1599908400 3 13398 738 6 240 33000 1 31 28,53
28,1599944400 1 13398 738 6 240 33000 1 31 28,53
28,1599948000 1 13398 738 6 240 33000 1 31 28,53
28,1599951600 1 13398 738 6 240 33000 1 31 28,53
28,1599955200 1 11466 936 6 1140 25920 1 31 28,43
28,1599958800 1 11466 936 6 1140 25920 1 31 28,43
28,1599966000 1 11466 936 6 1140 25920 1 31 28,43
28,1599973200 1 11466 936 6 1140 25920 1 31 28,43
28,1599976800 1 11466 936 6 1140 25920 1 31 28,43
28,1599980400 1 11466 936 6 1140 25920 1 31 28,43
28,1599984000 1 11466 936 6 1140 25920 1 31 28,43
28,1599991200 1 11466 936 6 1140 25920 1 31 28,43
28,1599998400 1 11466 936 6 1140 25920 1 31 28,43
28,1600027200 1 11466 936 6 1140 25920 1 31 28,43
28,1600030800 3 11466 936 6 1140 25920 1 31 28,43
28,1600034400 1 11466 936 6 1140 25920 1 31 28,43
28,1600045200 2 8232 252 3 0 15960 1 31 28,20
28,1600048800 1 8232 252 3 0 15960 1 31 28,20
28,1600052400 2 8232 252 3 0 15960 1 31 28,20
28,1600056000 2 8232 252 3 0 15960 1 31 28,20
28,1600063200 2 8232 252 3 0 15960 1 31 28,20
28,1600066800 1 8232 252 3 0 15960 1 31 28,20
28,1600074000 1 8232 252 3 0 15960 1 31 28,20
28,1600081200 1 8232 252 3 0 15960 1 31 28,20
28,1600084800 1 8232 252 3 0 15960 1 31 28,20
28,1600131600 2 7434 738 3 0 21060 1 31 28,20
28,1600135200 2 7434 738 3 0 21060 1 31 28,20
28,1600142400 2 7434 738 3 0 21060 1 31 28,20
28,1600146000 2 7434 738 3 0 21060 1 31 28,20
28,1600149600 2 7434 738 3 0 21060 1 31 28,20
28,1600153200 3 7434 738 3 0 21060 1 31 28,20
28,1600156800 1 7434 738 3 0 21060 1 31 28,20
